"review_id","product_category","timestamp","country","rating","sentiment","language_update"
"REV-6E57724A","Toys","2021-11-02 13:15:43.000","ES","1","Negative","en"
"REV-E28D7567","Electronics","2021-11-02 11:40:40.000","GB","1","Negative","en"
"REV-7D12FBF9","Electronics","2021-11-01 22:24:23.000","US","1","Negative","en"
"REV-B1BF4A1E","Toys","2021-11-01 21:08:04.000","US","1","Negative","en"
"REV-0DFEE282","Toys","2021-11-01 20:23:00.000","US","1","Negative","en"
"REV-FEB8B55D","Home & Living","2021-11-01 19:27:07.000","US","1","Negative","en"
"REV-1112B898","Food & Grocery","2021-11-01 16:01:44.000","GB","1","Negative","en"
"REV-01477C14","Electronics","2021-11-01 13:07:28.000","US","1","Negative","en"
"REV-EF9395AB","Food & Grocery","2021-11-01 11:19:10.000","GB","1","Negative","en"
"REV-12011A43","Beauty","2021-11-01 07:18:45.000","PH","4","Positive","en"
"REV-F3193D2B","Toys","2021-11-24 17:18:51.000","US","1","Negative","en"
"REV-20FF5E59","Electronics","2021-10-31 23:59:34.000","US","1","Negative","en"
"REV-DD9A37DE","Beauty","2021-10-31 22:06:22.000","SI","1","Negative","en"
"REV-36EE23A1","Home & Living","2021-10-31 20:53:56.000","AE","1","Negative","en"
"REV-FCE278CD","Fashion","2021-10-31 18:40:19.000","US","2","Negative","en"
"REV-E82A8950","Electronics","2021-10-31 15:32:54.000","GB","1","Negative","en"
"REV-BF5C5C4D","Electronics","2021-10-31 08:46:08.000","GB","1","Negative","en"
"REV-B2784C4E","Sports","2021-10-31 08:30:09.000","US","1","Negative","en"
"REV-678D96A1","Sports","2021-10-30 01:32:31.000","US","5","Positive","en"
"REV-D4D82C72","Home & Living","2021-10-29 23:04:32.000","US","1","Negative","en"
"REV-A547F651","Fashion","2021-10-29 20:22:08.000","GB","1","Negative","en"
"REV-29FBE9E4","Toys","2021-10-29 19:40:44.000","US","1","Negative","en"
"REV-76F69303","Sports","2021-10-29 15:22:58.000","GB","1","Negative","en"
"REV-FC02CC9B","Food & Grocery","2021-10-29 09:20:06.000","US","1","Negative","en"
"REV-2E77D730","Food & Grocery","2021-10-29 07:19:09.000","AE","1","Negative","en"
"REV-2B5CA891","Beauty","2021-10-28 23:22:09.000","GT","4","Positive","en"
"REV-9516012E","Fashion","2021-10-28 22:35:36.000","US","1","Negative","en"
"REV-E126E1A9","Electronics","2021-10-28 18:23:00.000","CA","1","Negative","en"
"REV-4EA85989","Electronics","2021-10-28 17:57:53.000","US","1","Negative","en"
"REV-28AC65C1","Beauty","2021-10-28 14:27:25.000","GB","1","Negative","en"
"REV-20DB9015","Electronics","2021-10-28 13:22:56.000","US","1","Negative","en"
"REV-1DC8B0A6","Toys","2021-10-28 08:34:49.000","US","1","Negative","en"
"REV-62DC7D6E","Food & Grocery","2021-10-28 06:41:07.000","US","1","Negative","en"
"REV-E3AC21C8","Beauty","2021-10-28 00:02:46.000","US","1","Negative","en"
"REV-41904A07","Fashion","2021-10-27 23:49:36.000","US","1","Negative","en"
"REV-B0D3CEBA","Toys","2021-10-27 23:19:45.000","GB","1","Negative","en"
"REV-AA07F72F","Toys","2021-10-30 12:33:39.000","US","2","Negative","en"
"REV-E8DD22EE","Fashion","2021-10-27 21:06:42.000","CA","1","Negative","en"
"REV-A8A7AB0C","Beauty","2021-10-27 14:55:37.000","GB","5","Positive","en"
"REV-3CD0AE78","Electronics","2021-10-27 10:50:12.000","US","1","Negative","en"
"REV-3806A8D3","Home & Living","2021-10-27 00:50:33.000","US","1","Negative","en"
"REV-5C7CB14A","Beauty","2021-10-27 00:32:24.000","US","1","Negative","en"
"REV-05C4FD61","Sports","2021-10-26 22:18:30.000","GB","1","Negative","en"
"REV-EFCCB0FF","Fashion","2021-10-26 22:13:14.000","GB","1","Negative","en"
"REV-11846009","Food & Grocery","2021-10-26 19:51:04.000","US","1","Negative","en"
"REV-C2D0E7B2","Beauty","2021-10-26 16:00:30.000","US","1","Negative","en"
"REV-7A88E2A1","Home & Living","2021-10-26 14:58:07.000","GB","1","Negative","en"
"REV-1DE37250","Beauty","2021-10-26 14:06:10.000","US","1","Negative","en"
"REV-EDB55D3E","Food & Grocery","2021-12-09 19:31:36.000","GB","1","Negative","en"
"REV-FF5F5D45","Toys","2021-10-26 09:40:46.000","GB","1","Negative","en"
"REV-3B90CC66","Beauty","2021-10-25 21:27:07.000","US","1","Negative","en"
"REV-93C61D14","Toys","2021-10-25 17:10:15.000","US","1","Negative","en"
"REV-7CE874E4","Electronics","2021-10-25 15:18:59.000","US","1","Negative","en"
"REV-7864C9CA","Electronics","2021-10-25 09:27:45.000","GB","1","Negative","en"
"REV-2B10A89A","Sports","2021-10-25 03:29:38.000","US","1","Negative","en"
"REV-418D1B53","Food & Grocery","2021-10-25 00:55:27.000","US","1","Negative","en"
"REV-44C83A37","Home & Living","2021-10-24 13:24:11.000","GB","2","Negative","en"
"REV-81F01436","Electronics","2021-10-23 15:07:24.000","IE","1","Negative","en"
"REV-844C2676","Beauty","2021-10-23 09:25:42.000","GB","5","Positive","en"
"REV-F95AFE95","Toys","2021-10-23 06:07:56.000","US","1","Negative","en"
"REV-F395BBF0","Home & Living","2021-10-22 23:34:56.000","US","1","Negative","en"
"REV-ECA4E04D","Toys","2021-10-22 18:46:52.000","GB","3","Neutral","en"
"REV-679C0B3E","Toys","2021-10-22 16:28:54.000","US","1","Negative","en"
"REV-D1EBC45E","Toys","2021-10-22 13:10:34.000","GB","1","Negative","en"
"REV-6B4CB5CC","Beauty","2021-10-22 12:08:01.000","ES","1","Negative","en"
"REV-6263FD85","Toys","2021-10-22 04:58:21.000","US","1","Negative","en"
"REV-19FC6530","Sports","2021-10-22 01:37:56.000","GB","1","Negative","en"
"REV-5CA05F2D","Sports","2021-10-21 23:57:38.000","US","2","Negative","en"
"REV-793D3384","Food & Grocery","2021-10-21 22:54:59.000","US","1","Negative","en"
"REV-10DC7BE4","Fashion","2021-10-21 09:30:56.000","GB","1","Negative","en"
"REV-CE576D8F","Home & Living","2021-10-21 07:18:03.000","US","1","Negative","en"
"REV-A9524E16","Sports","2021-10-21 05:52:01.000","IN","1","Negative","en"
"REV-7FE912B9","Electronics","2021-10-21 04:43:32.000","US","1","Negative","en"
"REV-27315773","Electronics","2021-10-20 22:55:10.000","US","1","Negative","en"
"REV-AF49B1F0","Electronics","2021-10-20 20:52:36.000","GB","1","Negative","en"
"REV-91C7BD26","Home & Living","2021-10-20 18:07:39.000","GB","5","Positive","en"
"REV-A80D6A11","Sports","2021-10-20 17:23:01.000","GB","1","Negative","en"
"REV-D8D5C2BB","Beauty","2021-10-20 14:55:01.000","IE","5","Positive","en"
"REV-882AFCC8","Beauty","2021-10-20 13:02:33.000","GB","1","Negative","en"
"REV-4798EBEC","Beauty","2021-10-20 07:36:55.000","GB","1","Negative","en"
"REV-053C50C3","Sports","2021-10-19 22:16:52.000","GB","1","Negative","en"
"REV-A69E5A27","Fashion","2021-10-19 21:53:17.000","GB","1","Negative","en"
"REV-F9F06E23","Food & Grocery","2021-10-19 16:20:59.000","US","5","Positive","en"
"REV-37FA28E3","Home & Living","2021-10-19 12:51:34.000","GB","1","Negative","en"
"REV-8699AA53","Home & Living","2021-10-18 20:44:34.000","US","1","Negative","en"
"REV-EE93F369","Beauty","2021-10-18 18:48:07.000","US","5","Positive","en"
"REV-4F222D72","Beauty","2021-10-18 18:06:34.000","GB","2","Negative","en"
"REV-EAD98312","Food & Grocery","2021-10-18 17:50:51.000","US","1","Negative","en"
"REV-E251DB01","Sports","2021-10-18 16:09:05.000","US","1","Negative","en"
"REV-C2368F9F","Toys","2021-10-18 14:12:53.000","GB","2","Negative","en"
"REV-5D16D90E","Food & Grocery","2021-10-18 13:45:53.000","US","1","Negative","en"
"REV-A9B76409","Beauty","2021-10-18 03:09:45.000","US","4","Positive","en"
"REV-F8234120","Sports","2021-10-17 22:45:29.000","GB","1","Negative","en"
"REV-4B1636C5","Home & Living","2021-10-17 19:13:17.000","US","1","Negative","en"
"REV-0A1607E7","Food & Grocery","2021-10-17 17:40:44.000","US","3","Neutral","en"
"REV-6C28F613","Toys","2021-10-17 16:55:16.000","GB","4","Positive","en"
"REV-44E08A56","Sports","2021-10-17 13:54:43.000","US","1","Negative","en"
"REV-D16C78CC","Electronics","2021-10-17 10:20:08.000","GB","2","Negative","en"
"REV-5703CC63","Electronics","2021-10-17 01:05:29.000","US","1","Negative","en"
"REV-880F7368","Fashion","2021-10-16 23:56:37.000","US","1","Negative","en"
"REV-F77FD02E","Fashion","2021-10-16 21:50:26.000","US","1","Negative","en"
"REV-A80CF067","Home & Living","2021-10-16 19:13:05.000","ZA","1","Negative","en"
"REV-494B0102","Toys","2021-10-16 18:36:17.000","US","1","Negative","en"
"REV-42FAF27D","Food & Grocery","2021-10-16 17:30:05.000","US","1","Negative","en"
"REV-6D85C498","Beauty","2021-10-16 21:00:33.000","GB","1","Negative","en"
"REV-4E2D0970","Beauty","2021-10-15 23:00:27.000","GB","1","Negative","en"
"REV-D3249A43","Toys","2021-10-15 18:42:57.000","US","1","Negative","en"
"REV-CF16CB8D","Food & Grocery","2021-10-15 17:57:35.000","US","1","Negative","en"
"REV-0051F0F9","Toys","2021-10-15 15:53:31.000","US","1","Negative","en"
"REV-C8076FBB","Food & Grocery","2021-10-15 15:46:29.000","GB","1","Negative","en"
"REV-B6C58A52","Fashion","2021-10-15 11:50:52.000","US","1","Negative","en"
"REV-445BFFC5","Electronics","2021-10-15 10:46:25.000","SE","1","Negative","en"
"REV-1CFD559B","Electronics","2021-10-15 08:53:01.000","BD","5","Positive","en"
"REV-956A33FD","Food & Grocery","2021-10-15 08:45:30.000","GB","2","Negative","en"
"REV-DB5ABFC1","Food & Grocery","2021-10-15 03:11:43.000","US","1","Negative","en"
"REV-653B1299","Beauty","2021-10-14 18:38:50.000","US","1","Negative","en"
"REV-2557A0B0","Home & Living","2021-10-14 14:17:33.000","US","5","Positive","en"
"REV-0344447A","Electronics","2021-10-14 10:09:14.000","GB","5","Positive","en"
"REV-06BF2386","Sports","2021-10-14 08:54:19.000","US","1","Negative","en"
"REV-C4F641D3","Sports","2021-10-14 03:12:56.000","US","1","Negative","en"
"REV-2889DB69","Beauty","2021-10-13 23:46:02.000","US","1","Negative","en"
"REV-0705301A","Fashion","2021-10-13 22:15:37.000","AU","1","Negative","en"
"REV-6263B141","Toys","2021-10-13 20:52:05.000","US","1","Negative","en"
"REV-387071C2","Beauty","2021-10-13 20:15:26.000","BG","1","Negative","en"
"REV-A83FF10A","Toys","2021-10-13 19:23:40.000","US","1","Negative","en"
"REV-5C7510E2","Electronics","2021-10-13 18:56:54.000","GB","5","Positive","en"
"REV-6FE13B46","Beauty","2021-10-13 18:28:16.000","US","1","Negative","en"
"REV-9E5D49BF","Sports","2021-10-13 13:16:43.000","US","1","Negative","en"
"REV-F77EBB94","Electronics","2021-10-13 12:17:43.000","GB","1","Negative","en"
"REV-31857A02","Home & Living","2021-10-12 22:59:21.000","US","1","Negative","en"
"REV-A2E3096B","Home & Living","2021-10-12 22:34:47.000","GB","1","Negative","en"
"REV-A957D5D7","Beauty","2021-10-12 19:47:58.000","GB","4","Positive","en"
"REV-02678C47","Beauty","2021-10-12 16:15:02.000","GB","1","Negative","en"
"REV-2E13E7A5","Sports","2021-10-12 15:57:15.000","US","1","Negative","en"
"REV-FFABB79B","Toys","2021-10-12 15:48:16.000","GB","1","Negative","en"
"REV-A2E24DD1","Toys","2021-10-12 13:40:35.000","GB","1","Negative","en"
"REV-2A6EBCEA","Sports","2021-10-12 10:57:58.000","GB","2","Negative","en"
"REV-13227B35","Fashion","2021-10-12 07:45:42.000","GB","2","Negative","en"
"REV-81DB704E","Fashion","2021-10-12 02:29:26.000","US","2","Negative","en"
"REV-0E2474BD","Beauty","2021-10-12 02:16:04.000","US","4","Positive","en"
"REV-4C7B922E","Home & Living","2021-10-11 23:50:37.000","US","5","Positive","en"
"REV-0EE6031C","Fashion","2021-10-11 22:45:10.000","GB","4","Positive","en"
"REV-035D75B5","Fashion","2021-10-11 10:20:36.000","GB","3","Neutral","en"
"REV-550501E8","Food & Grocery","2021-10-11 07:41:41.000","GB","5","Positive","en"
"REV-89DECCF9","Electronics","2021-10-11 01:05:27.000","GB","1","Negative","en"
"REV-48B7A215","Electronics","2021-10-10 19:04:01.000","GB","5","Positive","en"
"REV-52E92C07","Home & Living","2021-10-10 18:30:55.000","US","1","Negative","en"
"REV-9330000D","Toys","2021-10-10 14:37:07.000","GB","5","Positive","en"
"REV-275C741A","Toys","2021-10-10 02:54:23.000","US","1","Negative","en"
"REV-939198C4","Sports","2021-10-09 22:35:54.000","US","1","Negative","en"
"REV-5E1804D5","Toys","2021-10-09 15:07:49.000","GB","1","Negative","en"
"REV-AE575DB3","Food & Grocery","2021-10-09 10:11:51.000","GB","1","Negative","en"
"REV-52F24133","Beauty","2021-10-09 06:01:45.000","US","1","Negative","en"
"REV-4960B81D","Beauty","2021-10-09 01:08:27.000","US","1","Negative","en"
"REV-E64E127C","Electronics","2021-10-09 00:43:13.000","US","1","Negative","en"
"REV-0ABBEC97","Toys","2021-10-09 12:02:34.000","US","3","Neutral","en"
"REV-E133441D","Home & Living","2021-10-08 18:47:29.000","US","1","Negative","en"
"REV-66A41017","Food & Grocery","2021-10-08 15:48:55.000","US","1","Negative","en"
"REV-AE1E5724","Toys","2021-10-08 14:55:14.000","GB","2","Negative","en"
"REV-4CEEB911","Toys","2021-10-08 14:13:54.000","GB","3","Neutral","en"
"REV-03A4A999","Beauty","2021-10-08 13:05:19.000","GB","5","Positive","en"
"REV-AD5E6D67","Sports","2021-10-08 12:59:36.000","US","2","Negative","en"
"REV-ECA3E406","Home & Living","2021-10-08 07:59:52.000","GB","5","Positive","en"
"REV-7088E071","Food & Grocery","2021-10-08 06:48:38.000","GB","1","Negative","en"
"REV-1BF80616","Food & Grocery","2021-10-07 21:25:53.000","CH","5","Positive","en"
"REV-6EC09EBC","Fashion","2021-10-07 19:45:18.000","GB","5","Positive","en"
"REV-D3F6363C","Home & Living","2021-11-06 21:11:39.000","US","1","Negative","en"
"REV-B6DE18CD","Beauty","2021-10-07 16:20:39.000","GB","1","Negative","en"
"REV-0544D347","Sports","2021-10-07 16:05:57.000","GB","1","Negative","en"
"REV-0F6800A2","Sports","2021-10-07 13:34:06.000","GB","1","Negative","en"
"REV-17B53D73","Fashion","2021-10-07 02:27:00.000","US","1","Negative","en"
"REV-0C9D4197","Beauty","2021-10-07 00:40:13.000","AU","1","Negative","en"
"REV-90B977A0","Electronics","2021-10-06 22:33:54.000","US","5","Positive","en"
"REV-4EAA510C","Toys","2021-10-06 21:28:58.000","US","1","Negative","en"
"REV-61824B4C","Fashion","2021-10-06 21:17:57.000","US","2","Negative","en"
"REV-06DD2C64","Beauty","2021-10-07 16:55:33.000","US","1","Negative","en"
"REV-A004491A","Toys","2021-10-06 16:56:52.000","US","3","Neutral","en"
"REV-85A8910E","Beauty","2021-10-06 16:56:43.000","CA","1","Negative","en"
"REV-C1646B3F","Sports","2021-10-06 11:50:35.000","AE","1","Negative","en"
"REV-65BC0735","Home & Living","2021-12-26 11:46:27.000","GB","5","Positive","en"
"REV-B87C1440","Electronics","2021-10-06 09:59:22.000","GB","1","Negative","en"
"REV-3E409739","Beauty","2021-10-06 06:57:41.000","US","5","Positive","en"
"REV-D90F26EA","Home & Living","2021-10-06 02:30:35.000","US","1","Negative","en"
"REV-375DFBD4","Beauty","2021-10-05 09:14:48.000","IT","4","Positive","en"
"REV-6BADCC21","Toys","2021-10-04 23:09:34.000","US","1","Negative","en"
"REV-70EF13FA","Home & Living","2021-10-04 12:00:09.000","US","1","Negative","en"
"REV-CDA36746","Food & Grocery","2021-10-04 06:46:32.000","GB","1","Negative","en"
"REV-1CAA86EB","Home & Living","2021-10-04 12:21:39.000","US","1","Negative","en"
"REV-855663DC","Toys","2021-10-04 01:54:47.000","US","1","Negative","en"
"REV-E8D92193","Home & Living","2021-10-03 20:54:02.000","US","1","Negative","en"
"REV-9C179928","Beauty","2021-10-03 15:55:46.000","GB","5","Positive","en"
"REV-1CAD2C09","Beauty","2021-10-03 14:12:13.000","GB","2","Negative","en"
"REV-5EBC1013","Food & Grocery","2021-10-03 12:01:43.000","US","5","Positive","en"
"REV-C33C4674","Home & Living","2021-10-03 07:15:36.000","US","1","Negative","en"
"REV-32B2170D","Beauty","2021-10-03 07:01:52.000","IE","1","Negative","en"
"REV-CD64A75B","Home & Living","2021-10-03 00:02:03.000","US","1","Negative","en"
"REV-7E58E1C1","Fashion","2021-10-02 23:55:28.000","US","1","Negative","en"
"REV-573E4A0A","Beauty","2021-10-02 22:37:03.000","GB","1","Negative","en"
"REV-45933917","Home & Living","2021-10-02 21:34:04.000","DK","1","Negative","en"
"REV-466A5C7F","Sports","2021-10-02 21:03:01.000","US","1","Negative","en"
"REV-E3CE98D2","Beauty","2021-10-02 20:57:57.000","US","1","Negative","en"
"REV-DDB7C07C","Sports","2021-10-02 20:58:28.000","GB","1","Negative","en"
"REV-10C96FF6","Fashion","2021-10-02 18:12:07.000","US","1","Negative","en"
"REV-4156E6B6","Fashion","2021-10-02 18:03:30.000","GB","1","Negative","en"
"REV-28D7B787","Beauty","2021-10-02 15:59:39.000","GB","5","Positive","en"
"REV-1FA13DB6","Fashion","2021-10-02 11:20:06.000","GB","1","Negative","en"
"REV-F21DB916","Beauty","2021-10-02 06:14:40.000","SE","5","Positive","en"
"REV-8CC6800F","Toys","2021-10-02 01:49:38.000","US","1","Negative","en"
"REV-D8957406","Sports","2021-10-01 23:06:06.000","GB","1","Negative","en"
"REV-DD44AD05","Food & Grocery","2021-10-01 21:13:03.000","US","1","Negative","en"
"REV-7DFCC354","Toys","2021-10-01 17:52:08.000","GB","1","Negative","en"
"REV-5B20DCEA","Fashion","2021-10-01 13:43:05.000","US","1","Negative","en"
"REV-74BF56F2","Beauty","2021-10-01 13:39:10.000","GB","1","Negative","en"
"REV-14EC757B","Toys","2021-10-01 09:59:12.000","US","1","Negative","en"
"REV-A1A29EC9","Electronics","2021-10-01 00:52:05.000","US","1","Negative","en"
"REV-78014326","Home & Living","2021-09-30 18:13:42.000","US","1","Negative","en"
"REV-B06E1ED5","Home & Living","2021-09-30 17:18:36.000","US","1","Negative","en"
"REV-898429D3","Home & Living","2021-09-30 16:21:48.000","GB","1","Negative","en"
"REV-231744AE","Beauty","2021-09-30 16:05:21.000","US","1","Negative","en"
"REV-05C385F7","Electronics","2021-09-30 12:12:57.000","GB","1","Negative","en"
"REV-B3ED2CA1","Fashion","2021-09-30 11:37:39.000","US","1","Negative","en"
"REV-C3CB9BCF","Beauty","2021-09-30 10:27:56.000","GB","1","Negative","en"
"REV-F97F3AA1","Fashion","2021-09-30 05:32:48.000","US","1","Negative","en"
"REV-5256B13B","Food & Grocery","2021-09-30 05:18:23.000","GB","1","Negative","en"
"REV-9D2BEAAA","Beauty","2021-09-29 23:05:06.000","US","1","Negative","en"
"REV-3950EF7A","Electronics","2021-09-29 21:54:38.000","US","1","Negative","en"
"REV-9E10C679","Electronics","2021-09-29 19:31:42.000","US","1","Negative","en"
"REV-5520F9F9","Sports","2021-09-29 15:56:35.000","US","1","Negative","en"
"REV-6470B3D2","Food & Grocery","2021-09-29 15:15:47.000","GB","1","Negative","en"
"REV-55F72AF4","Beauty","2021-09-29 12:57:57.000","US","1","Negative","en"
"REV-AB4A22C3","Food & Grocery","2021-09-29 10:03:58.000","GB","1","Negative","en"
"REV-5D50ABE5","Food & Grocery","2021-09-29 09:08:13.000","GB","1","Negative","en"
"REV-22876F9D","Electronics","2021-09-29 02:46:12.000","US","1","Negative","en"
"REV-7B8ADC05","Beauty","2021-09-29 01:27:15.000","US","1","Negative","en"
"REV-768DAE81","Toys","2021-09-29 00:13:20.000","GB","5","Positive","en"
"REV-279F6E86","Home & Living","2021-09-28 19:06:46.000","US","1","Negative","en"
"REV-FEC5FE98","Electronics","2021-09-28 15:35:30.000","AE","1","Negative","en"
"REV-EA4E365D","Food & Grocery","2021-09-28 13:40:51.000","GB","4","Positive","en"
"REV-A91553BD","Home & Living","2021-09-28 00:53:27.000","US","1","Negative","en"
"REV-23A9B238","Electronics","2021-09-27 21:09:03.000","US","5","Positive","en"
"REV-31F8CC5D","Beauty","2021-09-27 19:32:14.000","US","1","Negative","en"
"REV-3A9B11A8","Food & Grocery","2021-09-27 15:41:48.000","US","1","Negative","en"
"REV-45D99137","Home & Living","2021-09-27 14:58:24.000","US","1","Negative","en"
"REV-3EACB375","Electronics","2021-09-27 12:46:49.000","US","1","Negative","en"
"REV-D642F40A","Home & Living","2021-09-27 12:39:23.000","GB","1","Negative","en"
"REV-21F24C75","Fashion","2021-09-27 08:18:02.000","FR","2","Negative","en"
"REV-6BD3A3AA","Toys","2021-09-27 06:39:51.000","GB","1","Negative","en"
"REV-F801B135","Sports","2021-09-27 01:52:57.000","US","1","Negative","en"
"REV-262710C9","Home & Living","2021-09-26 21:33:25.000","US","1","Negative","en"
"REV-A99A8003","Sports","2021-09-26 20:59:47.000","GB","1","Negative","en"
"REV-F8C76B70","Electronics","2021-09-26 19:31:50.000","US","1","Negative","en"
"REV-EF57FA35","Beauty","2021-09-26 13:58:27.000","GB","1","Negative","en"
"REV-450EC05D","Beauty","2021-09-25 22:47:12.000","US","1","Negative","en"
"REV-9BF8E86E","Fashion","2021-09-25 21:32:45.000","GB","1","Negative","en"
"REV-2BE0D38E","Home & Living","2021-09-25 20:47:09.000","US","1","Negative","en"
"REV-8D3A608E","Food & Grocery","2021-09-25 17:40:19.000","GB","1","Negative","en"
"REV-8608BDFD","Beauty","2021-09-25 17:04:43.000","GB","1","Negative","en"
"REV-67A517BA","Food & Grocery","2021-09-25 17:00:41.000","US","1","Negative","en"
"REV-08DF2038","Beauty","2021-09-25 13:54:22.000","GB","1","Negative","en"
"REV-7F201135","Food & Grocery","2021-09-25 12:05:25.000","US","1","Negative","en"
"REV-81CC8428","Toys","2021-09-25 10:40:34.000","US","1","Negative","en"
"REV-F26FE9BC","Home & Living","2021-09-25 06:26:52.000","FR","2","Negative","en"
"REV-13D0FBAD","Toys","2021-09-24 23:53:40.000","GB","1","Negative","en"
"REV-D03EA293","Toys","2021-09-24 21:27:26.000","GB","1","Negative","en"
"REV-1258D856","Home & Living","2021-09-24 19:14:22.000","GB","1","Negative","en"
"REV-1B466A1D","Sports","2021-09-24 17:11:52.000","US","1","Negative","en"
"REV-11E45548","Electronics","2021-09-24 16:13:45.000","GB","1","Negative","en"
"REV-F7926278","Food & Grocery","2021-09-24 16:03:51.000","US","1","Negative","en"
"REV-91CF9F3D","Toys","2021-09-24 14:09:25.000","US","5","Positive","en"
"REV-CD0EBCAF","Home & Living","2021-09-24 08:18:30.000","GB","1","Negative","en"
"REV-8DE47DC4","Food & Grocery","2021-09-24 06:37:02.000","NL","1","Negative","en"
"REV-87EBAF41","Home & Living","2021-09-24 00:18:58.000","US","1","Negative","en"
"REV-8C998B2C","Home & Living","2021-09-24 00:01:03.000","GB","5","Positive","en"
"REV-834E046E","Electronics","2021-09-23 22:41:40.000","US","1","Negative","en"
"REV-0798B648","Electronics","2021-09-23 20:46:34.000","US","1","Negative","en"
"REV-151DAF06","Sports","2021-09-23 19:47:00.000","US","1","Negative","en"
"REV-4EC80ED5","Electronics","2021-09-23 17:59:19.000","US","1","Negative","en"
"REV-4A0A41C8","Toys","2021-09-23 17:37:09.000","US","2","Negative","en"
"REV-532101D3","Home & Living","2021-10-08 10:08:45.000","US","1","Negative","en"
"REV-C107076C","Home & Living","2021-09-23 12:29:59.000","GB","5","Positive","en"
"REV-E8DD8694","Beauty","2021-09-23 10:48:37.000","DK","1","Negative","en"
"REV-48A26B13","Toys","2021-09-23 02:37:44.000","US","1","Negative","en"
"REV-B4AB9AC3","Food & Grocery","2021-09-23 00:47:32.000","US","1","Negative","en"
"REV-23521AE0","Electronics","2021-09-22 22:31:31.000","GB","4","Positive","en"
"REV-52ECD2C0","Toys","2021-09-22 19:05:59.000","US","1","Negative","en"
"REV-4E1D6480","Sports","2021-09-22 17:02:02.000","US","5","Positive","en"
"REV-39CC5C63","Sports","2021-09-22 14:19:05.000","US","1","Negative","en"
"REV-1F1B1687","Home & Living","2021-09-22 09:54:48.000","IN","1","Negative","en"
"REV-0A32077F","Beauty","2021-09-22 07:41:00.000","US","1","Negative","en"
"REV-732060FD","Beauty","2021-09-22 05:44:22.000","US","1","Negative","en"
"REV-771AE800","Fashion","2021-09-21 22:42:19.000","US","5","Positive","en"
"REV-3FF27005","Fashion","2021-09-21 19:37:09.000","GB","1","Negative","en"
"REV-E3FEFE52","Beauty","2021-09-21 18:55:59.000","NO","5","Positive","en"
"REV-4AFF0C0B","Sports","2021-09-21 11:07:18.000","IL","1","Negative","en"
"REV-D516A369","Toys","2021-09-20 23:42:51.000","US","3","Neutral","en"
"REV-B23E0F64","Toys","2021-09-20 22:08:12.000","US","1","Negative","en"
"REV-985C319A","Home & Living","2021-09-20 19:10:54.000","US","1","Negative","en"
"REV-99A4C7AE","Sports","2021-09-20 15:41:00.000","GB","4","Positive","en"
"REV-03F61AFC","Fashion","2021-09-20 14:42:49.000","US","1","Negative","en"
"REV-F558C987","Beauty","2021-09-20 12:30:41.000","GB","5","Positive","en"
"REV-E514AE70","Sports","2021-09-20 09:11:02.000","GB","1","Negative","en"
"REV-5E877125","Home & Living","2021-09-20 02:51:44.000","CA","1","Negative","en"
"REV-C8D2A4B7","Electronics","2021-09-19 20:28:20.000","US","1","Negative","en"
"REV-0E7120AE","Food & Grocery","2021-09-19 20:14:16.000","US","1","Negative","en"
"REV-6A466807","Sports","2021-09-19 18:22:24.000","US","1","Negative","en"
"REV-2A8EBA45","Food & Grocery","2021-09-19 17:35:26.000","US","1","Negative","en"
"REV-D479F77C","Toys","2021-09-19 16:42:03.000","GB","1","Negative","en"
"REV-5EA0E2D1","Home & Living","2021-09-19 15:22:10.000","GB","1","Negative","en"
"REV-C1E4947B","Home & Living","2021-09-19 08:12:00.000","IN","5","Positive","en"
"REV-66E6AEC3","Electronics","2021-09-19 07:44:57.000","US","1","Negative","en"
"REV-0BB781A6","Beauty","2021-09-19 07:30:08.000","GB","1","Negative","en"
"REV-F3E2871E","Electronics","2021-09-19 03:45:38.000","US","1","Negative","en"
"REV-270E2FB4","Sports","2021-09-18 22:34:50.000","DK","1","Negative","en"
"REV-9223E29A","Home & Living","2021-09-18 20:08:47.000","GB","1","Negative","en"
"REV-389D162F","Beauty","2021-09-18 20:19:45.000","GB","1","Negative","en"
"REV-3BDF9151","Electronics","2021-09-18 13:05:43.000","US","1","Negative","en"
"REV-8352E0DE","Electronics","2021-09-18 10:32:27.000","GB","1","Negative","en"
"REV-A056FDB2","Fashion","2021-09-18 03:05:38.000","US","1","Negative","en"
"REV-1023F1D2","Sports","2021-09-18 01:16:37.000","US","1","Negative","en"
"REV-B1B1FDB9","Home & Living","2021-09-18 00:33:52.000","US","1","Negative","en"
"REV-61E57C13","Sports","2021-09-17 23:51:18.000","US","1","Negative","en"
"REV-EAC0FE79","Sports","2021-09-17 20:06:22.000","US","1","Negative","en"
"REV-17D8F71A","Toys","2021-09-17 17:43:51.000","CA","2","Negative","en"
"REV-EA890821","Electronics","2021-09-17 16:36:12.000","GB","1","Negative","en"
"REV-07D2FEA4","Sports","2021-09-17 09:00:26.000","DE","1","Negative","en"
"REV-FF6DA287","Toys","2021-09-17 02:40:28.000","GB","2","Negative","en"
"REV-6FCAA284","Home & Living","2021-09-16 22:43:27.000","US","1","Negative","en"
"REV-2682D563","Sports","2021-09-16 20:27:26.000","IE","1","Negative","en"
"REV-618C1DF7","Fashion","2021-09-16 19:23:22.000","GB","1","Negative","en"
